alim_code;alim_nom_fr;alim_carbo;alim_image_url;code
26034;Sardine, à l'huile, appertisée, égouttée;0,49;;26034
25213;Paupiette de veau, préemballée,  cuite au four;0,48;;25213
21502;Agneau, gigot, cru;0,48;;21502
8429;Jambon persillé en gelée;0,48;;8429
28812;Jambon sec;0,48;;28812
6254;Boeuf, steak haché 15% MG, cru;0,47;;6254
21504;Agneau, épaule, crue;0,45;;21504
18340;Boisson gazeuse aux fruits (à moins de 10% de jus), non sucrée, avec édulcorants;0,45;;18340
5009;Bière blanche;0,43;;5009
22050;Oeuf de caille, cru;0,41;;22050
25210;Saumon farci, préemballé;0,4;;25210
6140;Boeuf, joue, crue;0,4;;6140
6206;Boeuf, rumsteck, cru;0,4;;6206
6513;Veau, carré, cru;0,4;;6513
6535;Veau, steak haché 20% MG, cru;0,4;;6535
28104;Porc, carré, cru;0,4;;28104
28204;Porc, filet mignon, cru;0,4;;28204
36307;Dinde, cuisse, viande sans peau, crue;0,4;;36307
6901;Cheval, steak, cru;0,4;;6901
36000;Poule, viande et peau, crue;0,4;;36000
40055;Coeur, dinde, cru;0,4;;40055
40058;Coeur, agneau, cru;0,4;;40058
40060;Coeur, porc, cru;0,4;;40060
40202;Langue, boeuf, crue;0,4;;40202
28960;Jambonneau, cuit;0,4;;28960
18013;Tonic ou bitter, non sucré, avec édulcorants;0,4;;18013
18072;Café décaféiné, instantané, non sucré, prêt à boire;0,4;;18072
6106;Boeuf, rond de gîte, cru;0,38;;6106
28001;Porc, épaule, crue;0,38;;28001
28100;Porc, côte, crue;0,38;;28100
28480;Porc, rôti filet avec chaînette, cru;0,37;;28480
1001;Eau de vie;0,37;;1001
18065;Boisson au thé, aromatisée, non sucrée, avec édulcorants;0,34;;18065
25585;Brochette de boeuf, cuite;0,33;;25585
8601;Tripes à la mode de Caen;0,3;;8601
20090;Scarole, crue;0,3;;20090
6210;Boeuf, rosbif, rôti/cuit au four;0,3;;6210
6250;Boeuf, steak haché 5% MG, cru;0,3;;6250
36016;Poulet, viande et peau, cru;0,3;;36016
28905;Jambon à l'os braisé;0,3;;28905
28802;Jambon sec, découenné, dégraissé;0,3;;28802
28844;Jambon sec de Parme;0,3;;28844
8500;Andouille;0,3;;8500
8080;Rillettes de poisson, préemballées;0,3;;8080
18073;Café, instantané, non sucré, prêt à boire;0,3;;18073
18154;Thé noir, infusé, non sucré;0,3;;18154
16615;Matière grasse végétale ou margarine, 80% MG, doux;0,3;;16615
36900;Volaille, cuite (aliment moyen);0,28;;36900
28473;Porc, jambon sans jarret, sans bateau, découenné, dégraissé, désossé, cru;0,28;;28473
28474;Porc, jambonneau arrière, découenné, dégraisssé, désossé, cru;0,28;;28474
18030;Boisson à l'eau minérale ou de source, aromatisée, non sucrée, avec édulcorants;0,28;;18030
22000;Oeuf, cru;0,27;;22000
6584;Viande blanche, cuite (aliment moyen);0,26;;6584
28476;Porc, maigre 80/20, cru;0,26;;28476
28477;Porc, palette, découennée, dégraissée, désossée, crue;0,25;;28477
6999;Viande cuite (aliment moyen);0,24;;6999
28205;Porc, viande, cuite (aliment moyen);0,24;;28205
28475;Porc, maigre 90/10, cru;0,24;;28475
19591;"Mozzarella au lait de bufflonne ou buflesse (""di bufala"")";0,24;;19591
16616;Matière grasse végétale (type margarine) à 70% MG, doux;0,24;;16616
16719;Matière grasse végétale (type margarine), teneur en matière grasse inconue, doux (aliment moyen);0,24;;16719
16725;Matière grasse végétale (type margarine), teneur réduite en matière grasse inconnue, doux (aliment moyen);0,24;;16725
6311;Boeuf, queue, crue;0,23;;6311
28472;Porc, hachage sans jarret, sans bateau, découenné, dégraissé, désossé, cru;0,23;;28472
10099;Escargot, sans matière grasse ajoutée, cuit;0,23;;10099
6116;Boeuf, filet, cru;0,22;;6116
28479;Porc, poitrine cutter, sans mouille, crue;0,22;;28479
25537;Carpaccio de saumon avec marinade;0,22;;25537
6104;Boeuf, gîte à la noix, cuit;0,2;;6104
6271;Boeuf, paleron, braisé ou bouilli;0,2;;6271
36008;Poulet fermier, viande et peau, cru;0,2;;36008
40409;Rognon, veau, cru;0,2;;40409
8000;Rillettes traditionnelles de porc;0,2;;8000
8400;Fromage de tête;0,2;;8400
30732;Cervelas à l'ail, pur porc;0,2;;30732
18068;Cola, non sucré, avec édulcorants, sans caféine;0,2;;18068
18022;Tisane infusée, non sucrée;0,2;;18022
51502;Meloukhia, sauce, artisanale;0,2;;51502
16737;Matière grasse végétale (type margarine) à 50-63% MG, allégée, doux, riche en oméga 3;0,18;;16737
16741;Matière grasse végétale (type margarine) à 50-63% MG, allégée, doux;0,18;;16741
12063;Fromage type feta, au lait de vache, à l'huile et aux aromates;0,16;;12063
18001;Boisson gazeuse, sans jus de fruit, non sucrée, avec édulcorants;0,16;;18001
40053;Coeur, boeuf, cuit;0,15;;40053
8110;Confit de canard;0,15;;8110
6257;Boeuf, steak haché 20% MG, cuit;0,14;;6257
28471;Porc, gorge, découennée, crue;0,14;;28471
18028;Boisson à l'eau minérale ou de source, aromatisée, non sucrée, sans édulcorant;0,14;;18028
28401;Porc, travers, braisé;0,13;;28401
8001;Rillettes pur porc;0,13;;8001
16740;Matière grasse végétale (type margarine) à 50-63% MG, allégée, demi-sel, riche en oméga 3;0,12;;16740
10009;Homard, bouilli/cuit à l'eau;0,11;;10009
18060;Cola, non sucré, avec édulcorants;0,11;;18060
25909;Bouillon de viande et légumes type pot-au-feu, prêt à consommer;0,1;;25909
20105;Champignon, morille, crue;0,1;;20105
40056;Coeur, poulet, cuit;0,1;;40056
28302;Porc, échine, crue;0,1;;28302
28470;Porc, bardière découennée, crue;0,1;;28470
21003;Mouton, épaule, crue;0,1;;21003
28804;Jambon cru, fumé, allégé en matière grasse;0,1;;28804
26056;Oeufs de cabillaud, fumés, semi-conserve;0,1;;26056
18035;Limonade, non sucrée, avec édulcorants;0,1;;18035
1005;Whisky;0,096;;1005
13186;Olive noire (aliment moyen);0,05;;13186
13184;Olive (aliment moyen);0,043;;13184
6585;Viande rouge, cuite (aliment moyen);0,027;;6585
10039;Crabe, cru;0,027;;10039
21523;Agneau, viande, cuite (aliment moyen);0,011;;21523
28540;Pied de porc demi-sel;0,01;;28540
6259;Boeuf, steak haché, cuit (aliment moyen);0,0018;;6259
8240;Pâté de lapin;0,00027;;8240
26140;Poisson cuit (aliment moyen);0;;26140
26249;Poisson blanc, cuit (aliment moyen);0;;26249
26250;Poisson blanc, de mer, cuit (aliment moyen);0;;26250
20135;Fondue de poireau;0;;20135
6101;Boeuf, braisé;0;;6101
6110;Boeuf, faux-filet, grillé/poêlé;0;;6110
6123;Boeuf, plat de côtes, braisé;0;;6123
6251;Boeuf, steak haché 5% MG, cuit;0;;6251
6253;Boeuf, steak haché 10% MG, cuit;0;;6253
6255;Boeuf, steak haché 15% MG, cuit;0;;6255
6511;Veau, côte, grillée/poêlée;0;;6511
6551;Veau, rôti, cuit;0;;6551
28007;Porc, longe, cuite;0;;28007
28010;Porc, épaule, cuite;0;;28010
28101;Porc, côte, grillée;0;;28101
28202;Porc, filet, maigre, en rôti, cuit;0;;28202
36006;Poulet, cuisse, viande, rôti/cuit au four;0;;36006
36018;Poulet, filet, sans peau, sauté/poêlé;0;;36018
36032;Poulet, poitrine, viande et peau, rôti/cuit au four;0;;36032
36033;Poulet, aile, viande et peau, rôti/cuit au four;0;;36033
36041;Poulet, filet, sans peau, sauté/poêlé, bio;0;;36041
36302;Dinde, viande, rôtie/cuite au four;0;;36302
36306;Dinde, escalope, sautée/poêlée;0;;36306
21503;Agneau, gigot, rôti/cuit au four;0;;21503
21507;Agneau, épaule, maigre, rôtie/cuite au four;0;;21507
21512;Agneau, côte première, grillée/poêlée;0;;21512
21513;Agneau, selle, partie maigre, rôtie/cuite au four;0;;21513
21522;Agneau, côte ou côtelette, cuite (aliment moyen);0;;21522
21524;Agneau, côte ou côtelette, grillée/poêlée (aliment moyen);0;;21524
14000;Chevreuil, rôti/cuit au four;0;;14000
14003;Sanglier, rôti/cuit au four;0;;14003
14007;Cerf, rôti/cuit au four;0;;14007
14008;Gibier à poil, cuit (aliment moyen);0;;14008
36402;Faisan, viande, rôtie/cuite au four;0;;36402
36603;Gibier à plumes, viande, cuit (aliment moyen);0;;36603
6902;Cheval, viande, rôtie/cuite au four;0;;6902
21801;Chevreau, cuit;0;;21801
34000;Lapin, viande braisée;0;;34000
34004;Lapin de garenne, viande, cuite;0;;34004
36051;Chapon, viande et peau, rôti/cuit au four;0;;36051
36102;Caille, viande et peau, cuite;0;;36102
36200;Canard, viande et peau, rôti/cuit au four;0;;36200
36202;Canard, viande, rôtie/cuite au four;0;;36202
36502;Oie, viande, rôtie/cuite au four;0;;36502
36503;Oie, viande et peau, rôtie/cuite au four;0;;36503
36602;Pigeon, viande, rôtie/cuite au four;0;;36602
36801;Autruche, viande cuite;0;;36801
40007;Cervelle, veau, cuite;0;;40007
40057;Coeur, dinde, cuit;0;;40057
40109;Foie, volaille, cuit;0;;40109
40118;Foie, dinde, cuit;0;;40118
40201;Langue, veau, cuite;0;;40201
40203;Langue, boeuf, cuite;0;;40203
40303;Ris, agneau, cuit;0;;40303
40305;Ris, veau, braisé ou sauté/poêlé;0;;40305
40401;Rognon, cuit (aliment moyen);0;;40401
40403;Rognon, boeuf, cuit;0;;40403
40405;Rognon, porc, cuit;0;;40405
40406;Rognon, agneau, braisé;0;;40406
40408;Rognon, veau, braisé ou sauté/poêlé;0;;40408
40701;Gésier, canard, confit, appertisé;0;;40701
6002;Boeuf, épaule, crue;0;;6002
6102;Boeuf, gîte à la noix, cru;0;;6102
6103;Boeuf, entrecôte, crue;0;;6103
6122;Boeuf, plat de côtes, cru;0;;6122
6130;Boeuf, hampe, crue;0;;6130
6150;Boeuf, jarret, cru;0;;6150
6201;Boeuf, steak ou bifteck, cru;0;;6201
6202;Boeuf, boule de macreuse, crue;0;;6202
6212;Boeuf, bavette d'aloyau, crue;0;;6212
6231;Boeuf, à bourguignon ou pot-au-feu, cru;0;;6231
6256;Boeuf, steak haché 20% MG, cru;0;;6256
6270;Boeuf, paleron, cru;0;;6270
6510;Veau, côte, crue;0;;6510
6522;Veau, noix, crue;0;;6522
6530;Veau, filet, cru;0;;6530
6540;Veau, poitrine, crue;0;;6540
6550;Veau, rôti, cru;0;;6550
6560;Veau, épaule, crue;0;;6560
6583;Veau, jarret, cru;0;;6583
28002;Porc, poitrine, crue;0;;28002
28004;Porc, jarret, cru;0;;28004
28102;Porc, rouelle de jambon, crue;0;;28102
28201;Porc, filet, maigre, cru;0;;28201
28460;Porc, escalope de jambon, crue;0;;28460
36002;Poulet, cuisse, viande et peau, cru;0;;36002
36003;Poulet, viande, crue;0;;36003
36007;Poulet (var. blanc), viande et peau, cru;0;;36007
36017;Poulet, filet, sans peau, cru;0;;36017
36019;Poulet, haut de cuisse, viande, cru;0;;36019
36022;Poulet, pilon, cru;0;;36022
36023;Poulet, aile, viande et peau, cru;0;;36023
36024;Poulet, cuisse, viande, cru;0;;36024
36029;Poulet, poitrine, viande et peau, cru;0;;36029
36037;Poulet, cuisse, viande et peau, cru, bio;0;;36037
36038;Poulet, cuisse, viande et peau, cru, label rouge;0;;36038
36039;Poulet, filet, sans peau, cru, bio;0;;36039
36040;Poulet, filet, sans peau, cru, label rouge;0;;36040
36300;Dinde, viande et peau, crue;0;;36300
36305;Dinde, cuisse, viande et peau, crue;0;;36305
36310;Dinde, aile, crue;0;;36310
21500;Agneau, côtelette, crue;0;;21500
21505;Agneau, épaule, maigre, crue;0;;21505
21515;Agneau, selle, crue;0;;21515
21517;Agneau, côte première, crue;0;;21517
14002;Sanglier, cru;0;;14002
14004;Lièvre, viande crue;0;;14004
14005;Chevreuil, cru;0;;14005
14006;Cerf, cru;0;;14006
36401;Faisan, viande, cru;0;;36401
36403;Faisan, viande et peau, cru;0;;36403
21800;Chevreau, cru;0;;21800
34003;Lapin de garenne, viande, crue;0;;34003
36001;Poule, viande ,crue;0;;36001
36014;Poule, cuisse, crue;0;;36014
36050;Chapon, viande et peau, cru;0;;36050
36100;Caille, viande et peau, crue;0;;36100
36201;Canard, viande, crue;0;;36201
36500;Oie, viande crue;0;;36500
36501;Oie, viande et peau, crue;0;;36501
36700;Pintade, crue;0;;36700
36702;Pintade, poitrine, crue;0;;36702
36703;Pintade, cuisse, crue;0;;36703
36800;Autruche, viande crue;0;;36800
40005;Cervelle, porc, crue;0;;40005
40115;Foie, dinde, cru;0;;40115
40302;Ris, agneau, cru;0;;40302
40304;Ris, veau, cru;0;;40304
40502;Tripes, boeuf, crues;0;;40502
28700;Jambon de porc à cuire ou Jambon à rôtir/cuire au four;0;;28700
30011;Saucisse de Toulouse, cuite;0;;30011
30108;Saucisse de Morteau, bouillie/cuite à l'eau;0;;30108
8450;Museau de boeuf;0;;8450
8504;Andouille, réchauffée à la poêle;0;;8504
28503;Bresaola;0;;28503
25996;Saumon, cuit, sans précision (aliment moyen);0;;25996
25997;Cabillaud, cuit, sans précision (aliment moyen);0;;25997
25998;Hareng fumé, filet, doux;0;;25998
26087;Maquereau, fumé;0;;26087
26090;Haddock (fumé) ou églefin fumé;0;;26090
26152;Lieu ou colin d'Alaska, fumé;0;;26152
26999;Anguille, cuite (aliment moyen);0;;26999
10059;Crevette rose, crue;0;;10059
26039;Thon, au naturel, appertisé, égoutté;0;;26039
26077;Thon germon ou thon blanc, cuit à la vapeur sous pression;0;;26077
26123;Maquereau, au naturel, appertisé, égoutté;0;;26123
26177;Anchois au sel (anchoité, semi-conserve);0;;26177
26245;Thon à l'huile de tournesol, miettes, appertisées, égouttées;0;;26245
12034;Fromage à pâte molle et croûte lavée (aliment moyen);0;;12034
12100;Fromage à pâte pressée cuite (aliment moyen);0;;12100
18008;Eau de source, embouteillée (aliment moyen);0;;18008
18009;Eau minérale, embouteillée, faiblement minéralisée (aliment moyen);0;;18009
18044;Eau minérale (aliment moyen);0;;18044
18045;Eau minérale, plate (aliment moyen);0;;18045
18046;Eau minérale, gazeuse (aliment moyen);0;;18046
18066;Eau du robinet;0;;18066
18430;Eau embouteillée de source;0;;18430
76000;Eau minérale Abatilles, embouteillée, non gazeuse, faiblement minéralisée (Arcachon, 33);0;;76000
76001;Eau minérale Aix-les-Bains, embouteillée, non gazeuse, faiblement minéralisée (Aix-les-Bains, 73);0;;76001
76002;Eau minérale Aizac, embouteillée, gazeuse, faiblement minéralisée (Aizac, 07);0;;76002
76004;Eau minérale Amanda, embouteillée, non gazeuse, fortement minéralisée (St-Amand, 59);0;;76004
76006;Eau minérale Arcens, embouteillée, gazeuse, moyennement minéralisée (Arcens, 07);0;;76006
76007;Eau minérale Ardesy, embouteillée, gazeuse, fortement minéralisée (Ardes, 63);0;;76007
76010;Eau minérale Celtic, embouteillée, gazeuse ou non gazeuse, très faiblement minéralisée (Niederbronn, 67);0;;76010
76011;Eau minérale Chambon, embouteillée, non gazeuse, faiblement minéralisée (Chambon, 45);0;;76011
76012;Eau minérale Chantemerle, embouteillée, non gazeuse, faiblement minéralisée (Le Pestrin, 07);0;;76012
76013;Eau minérale Chateauneuf, embouteillée, gazeuse, fortement minéralisée (Chateauneuf, 63);0;;76013
76014;Eau minérale Chateldon, embouteillée, gazeuse, fortement minéralisée (Chateldon, 63);0;;76014
76015;Eau minérale Clos de l'Abbaye, embouteillée, non gazeuse, moyennement minéralisée (St-Amand, 59);0;;76015
76016;Eau minérale Contrex, embouteillée, non gazeuse, fortement minéralisée (Contrexéville, 88);0;;76016
76017;Eau minérale Dax, embouteillée, non gazeuse, moyennement minéralisée (Dax, 40);0;;76017
76018;Eau minérale Didier, embouteillée, gazeuse, fortement minéralisée (Martinique);0;;76018
76019;Eau minérale Didier, embouteillée non gazeuse, fortement minéralisée (Martinique);0;;76019
76020;Eau minérale Evian, embouteillée, non gazeuse, faiblement minéralisée (Evian, 74);0;;76020
76022;Eau minérale Hépar, embouteillée, non gazeuse, fortement minéralisée (Vittel, 88);0;;76022
76023;Eau minérale Hydroxydase, embouteillée, gazeuse, fortement minéralisée (Le Breuil sur Couze, 63);0;;76023
76024;Eau minérale Vernière, embouteillée, gazeuse, moyennement minéralisée (Les Aires, 34);0;;76024
76025;Eau minérale Luchon, embouteillée, non gazeuse, faiblement minéralisée (Luchon, 31);0;;76025
76027;Eau minérale Mont-Roucous, embouteillée, très faiblement minéralisée (Lacaune, 81);0;;76027
76028;Eau de source Ogeu, embouteillée, faiblement minéralisée (Ogeu, 64);0;;76028
76029;Eau minérale Orée du bois, embouteillée, non gazeuse, moyennement minéralisée (St-Amand, 59);0;;76029
76030;Eau minérale Orezza, embouteillée, gazeuse, moyennement minéralisée (Rapaggio, 20B);0;;76030
76031;Eau minérale Parot, embouteillée, gazeuse, moyennement minéralisée (St-Romain-le-Puy, 42);0;;76031
76032;Eau minérale Plancoet, embouteillée, gazeuse ou non gazeuse, faiblement minéralisée (Plancoet, 22);0;;76032
76033;Eau minérale Propiac, embouteillée, non gazeuse, fortement minéralisée (Propiac, 26);0;;76033
76034;Eau minérale Puits St-Georges, embouteillée, gazeuse, moyennement minéralisée (St-Romain-le-Puy, 42);0;;76034
76035;Eau minérale Quézac, embouteillée, gazeuse, moyennement minéralisée (Quézac, 48);0;;76035
76036;Eau minérale Reine des basaltes, embouteillée, gazeuse, moyennement minéralisée (Asperjoc, 07);0;;76036
76037;Eau minérale Rozana, embouteillée, gazeuse, fortement minéralisée (Beauregard, 63);0;;76037
76038;Eau minérale Sail-les-Bains, embouteillée, non gazeuse, faiblement minéralisée (Sail-les-Bains, 42);0;;76038
76039;Eau minérale Salvetat, embouteillée, gazeuse, moyennement minéralisée (La Salvetat, 34);0;;76039
76043;Eau minérale St-Amand, embouteillée, gazeuse ou non gazeuse, moyennement minéralisée (St-Amand, 59);0;;76043
76044;Eau minérale St-Antonin, embouteillée, non gazeuse, fortement minéralisée (St-Antonin-Noble-Val, 82);0;;76044
76046;Eau minérale St-Diéry, embouteillée, gazeuse, fortement minéralisée (St-Diéry, 63);0;;76046
76047;Eau minérale Ste-Marguerite, embouteillée, gazeuse, moyennement minéralisée (St-Maurice, 63);0;;76047
76049;Eau minérale St-Yorre, embouteillée, gazeuse, fortement minéralisée (Saint-Yorre, 03);0;;76049
76050;Eau minérale Thonon, embouteillée, non gazeuse, faiblement minéralisée (Thonon, 74);0;;76050
76053;Eau minérale Ventadour, embouteillée, gazeuse, faiblement minéralisée (Le Pestrin, 07);0;;76053
76054;Eau minérale Vernet, embouteillée, gazeuse, faiblement minéralisée (Prades, 07);0;;76054
76055;Eau minérale Vichy Célestins, embouteillée, gazeuse, fortement minéralisée (Saint-Yorre, 03);0;;76055
76056;Eau minérale Vittel, embouteillée, non gazeuse, moyennement minéralisée (Vittel, 88);0;;76056
76057;Eau minérale Volvic, embouteillée, non gazeuse, faiblement minéralisée (Volvic, 63);0;;76057
76058;Eau minérale Volvic active, embouteillée, gazeuse, faiblement minéralisée (Volvic, 63);0;;76058
76059;Eau minérale Wattwiller, embouteillée, gazeuse ou non gazeuse, faiblement minéraliséee (Wattwiller, 68);0;;76059
76060;Eau minérale Perrier, embouteillée, gazeuse, faiblement minéralisée (Vergèse, 30);0;;76060
76061;Eau minérale Badoit, embouteillée, gazeuse, moyennement minéralisée (St-Galmier, 42);0;;76061
76062;Eau minérale Avra, embouteillée, non gazeuse, faiblement minéralisée (Grèce);0;;76062
76063;Eau minérale Beckerich, embouteillée, non gazeuse, faiblement minéralisée (Luxembourg);0;;76063
76065;Eau minérale Chaudfontaine, embouteillée, non gazeuse, faiblement minéralisée (Belgique);0;;76065
76066;Eau minérale Christinen Brunnen, embouteillée, non gazeuse, moyennement minéralisée (Allemagne);0;;76066
76067;Eau minérale Courmayeur, embouteillée, non gazeuse, fortement minéralisée (Italie);0;;76067
76069;Eau minérale Levissima, embouteillée, non gazeuse, faiblement minéralisée (Italie);0;;76069
76070;Eau minérale Luso, embouteillée, non gazeuse, très faiblement minéralisée (Portugal);0;;76070
76071;Eau minérale Néro, embouteillée, non gazeuse, faiblement minéralisée (Grèce);0;;76071
76072;Eau minérale Penacova, embouteillée, non gazeuse, très faiblement minéralisée (Portugal);0;;76072
76074;Eau minérale San Bernardo, embouteillée, très faiblement minéralisée (Italie);0;;76074
76075;Eau minérale San Pellegrino, embouteillée, gazeuse, moyennement minéralisée (Italie);0;;76075
76076;Eau minérale Spa-Reine, embouteillée, gazeuse ou non non gazeuse, moyennement minéralisée (Belgique);0;;76076
